81	509	504	549
363	509	129	550
388	509	425	550
405	509	788	550
669	509	594	552
853	509	281	545
97	510	718	549
280	510	387	551
305	510	804	551
322	510	193	552
339	510	221	552
678	510	286	554
708	510	15	555
735	510	338	555
239	511	834	555
256	511	202	556
649	511	539	559
718	511	216	555
730	511	279	555
742	511	699	555
780	511	193	557
14	512	551	559
180	512	731	556
205	512	839	556
222	512	45	557
660	512	228	556
592	513	27	559
165	514	637	557
533	514	556	559
545	514	574	559
554	514	712	559
575	514	67	558
580	514	82	558
585	514	721	558
754	514	532	560
600	516	600	560
867	517	667	560
363	518	323	561
16	519	282	562
338	519	305	561
519	519	153	562
69	520	192	562
514	520	239	562
788	520	822	561
136	521	153	567
202	522	287	562
210	522	166	563
113	523	766	565
856	523	277	562
688	524	368	567
832	524	205	563
13	525	17	571
97	525	533	565
710	525	535	570
823	525	487	565
81	526	460	566
472	526	851	567
486	526	860	567
505	526	63	569
598	526	176	569
802	526	870	565
811	526	115	566
437	527	435	571
460	527	191	572
604	527	421	569
671	527	743	577
872	527	835	567
322	528	251	573
363	528	310	573
388	528	256	572
402	528	323	572
420	528	206	573
765	528	211	573
246	529	216	573
280	529	222	573
305	529	237	573
339	529	270	573
350	529	170	574
640	529	779	575
26	530	229	576
212	530	99	574
222	530	115	574
238	530	127	574
256	530	164	574
553	530	612	575
611	530	286	576
770	530	83	574
166	531	622	574
181	531	486	575
203	531	535	575
620	533	855	578
691	533	61	579
629	534	337	579
540	535	701	581
669	535	209	582
743	535	270	580
555	536	115	579
762	536	177	581
783	536	228	581
114	537	237	581
246	537	261	581
347	537	291	581
654	537	202	582
82	538	309	580
98	538	440	580
371	539	352	583
425	539	668	583
726	539	868	586
811	539	407	583
527	540	641	586
582	540	498	587
596	540	115	584
601	540	338	584
719	540	461	584
731	540	487	584
16	541	401	585
445	541	863	583
8	542	290	588
135	542	803	592
460	542	199	587
486	542	654	585
794	542	185	588
823	543	17	585
305	544	222	588
322	544	257	588
338	544	275	588
503	544	228	587
239	545	321	588
256	545	531	588
281	545	176	589
151	546	209	589
166	546	235	589
181	546	244	589
205	546	262	589
221	546	339	589
354	546	110	591
854	546	217	588
193	547	249	589
228	547	498	592
114	548	434	594
674	548	442	593
504	549	533	593
861	549	420	592
788	550	729	595
387	551	344	593
804	551	212	596
193	552	550	594
594	552	879	594
286	554	704	595
15	555	203	597
279	555	266	596
338	555	198	597
834	555	667	595
202	556	721	596
228	556	191	597
193	557	640	596
414	557	232	597
637	557	681	598
67	558	296	598
82	558	219	597
98	559	224	597
556	559	753	598
532	560	241	602
600	560	116	604
59	561	708	600
305	561	524	599
323	561	552	599
153	562	391	599
181	562	254	601
192	562	535	601
222	562	323	600
239	562	460	600
256	562	487	600
277	562	507	600
287	562	629	600
166	563	727	600
176	563	360	603
187	563	285	601
205	563	280	600
346	564	108	604
339	565	160	605
487	565	8	606
870	565	21	600
115	566	190	607
460	566	21	607
153	567	305	607
835	567	529	613
851	567	407	604
860	567	598	604
63	569	128	608
421	569	271	608
430	570	407	616
17	571	691	608
184	572	245	609
191	572	254	609
256	572	679	608
323	572	856	611
206	573	674	609
211	573	579	613
237	573	639	612
270	573	662	611
337	573	85	612
83	574	323	612
99	574	516	612
115	574	214	609
127	574	15	616
164	574	109	613
176	574	177	613
622	574	630	621
535	575	487	616
612	575	517	625
848	575	343	621
229	576	627	613
61	579	378	620
32	580	111	622
270	580	367	620
281	580	373	620
440	580	192	625
177	581	237	618
228	581	740	618
237	581	399	619
261	581	359	620
202	582	212	621
209	582	543	618
352	583	306	622
387	583	116	624
407	583	228	624
115	584	545	624
338	584	177	625
461	584	421	625
487	584	279	624
17	585	531	625
401	585	507	626
641	586	87	642
868	586	638	633
199	587	751	630
228	587	487	628
498	587	461	629
185	588	851	626
222	588	650	627
257	588	23	629
275	588	360	629
321	588	372	629
531	588	288	632
176	589	673	630
209	589	66	627
235	589	690	628
244	589	117	631
339	589	307	631
110	591	299	632
84	592	386	631
399	592	338	632
420	592	236	633
498	592	271	633
100	593	102	632
162	593	312	632
344	593	324	632
442	593	22	634
434	594	702	633
550	594	517	638
729	595	343	645
212	596	633	634
266	596	836	635
275	596	49	636
285	596	628	634
640	596	594	647
191	597	461	636
203	597	471	636
219	597	141	635
224	597	825	636
232	597	8	637
245	597	691	635
177	598	398	636
296	598	346	637
391	599	216	639
524	599	719	639
736	599	320	651
21	600	739	639
280	600	839	640
460	600	552	643
487	600	144	641
507	600	236	641
629	600	515	648
254	601	538	643
535	601	407	641
246	602	763	642
383	602	377	644
433	602	362	645
360	603	192	644
116	604	352	645
407	604	382	644
598	604	660	643
8	606	372	645
21	607	333	645
75	607	487	645
190	607	367	645
305	607	357	645
421	607	226	650
128	608	20	648
271	608	209	646
214	609	475	646
231	609	576	645
245	609	136	647
254	609	199	647
85	612	727	647
323	612	462	646
101	613	280	649
771	614	752	652
